Titles,Company,Category,Location,Benefits,Highlights,Opportunities,Posted_Date,Link,page_id
Regional Sales Manager,Good Number One,"Sales, Business Development",Yangon,Benefits: Yearly Bonus,Highlights:Fun working environment,Career Opportunities: Management Potential Promotion,10 Jan 2024,https://www.jobnet.com.mm/job/regional-sales-manager-good-number-one/80584,62
Chief Accountant,City Depot,"Finance, Accounting, Audit",Yangon,Benefits: Location : South Okkalapa Tsp. Working Hour: 8:15 AM to 5:15 PM Working Day: Monday to Saturday  Close Day    : Sunday & Gazette Holidays,Highlights:An awesome company,Career Opportunities: Opportunities for promotion,10 Jan 2024,https://www.jobnet.com.mm/job/chief-accountant-city-depot/94366,62
Account Assistant,"Myanmar Golden Rock International Co., Ltd","Finance, Accounting, Audit",Yangon,Benefits: Ferry Provide,Highlights:Mon - Fri (9:00 am to 5:30 pm) Saturday  (9:00 am to 1:00 pm)   Sunday and Public Holidays Close,Career Opportunities: Training provide,10 Jan 2024,https://www.jobnet.com.mm/job/account-assistant-myanmar-golden-rock-international-co-ltd/94364,62
Assistant Vice President -Relationship Manager,Myanma Apex Bank (MAB) Ltd,"Customer Service, Support",Yangon,Benefits: -Uniform provided -Ferry provided -Overtime payment,Highlights:An awesome company,Career Opportunities: Learn new skills and techniques,10 Jan 2024,https://www.jobnet.com.mm/job/assistant-vice-president-relationship-manager-myanma-apex-bank-mab-ltd/89531,62
Senior Accountant,Shwe Ou,"Finance, Accounting, Audit",Yangon,Benefits: -,Highlights:You can make a difference,Career Opportunities: Possibility for job training,10 Jan 2024,https://www.jobnet.com.mm/job/senior-accountant-shwe-ou/94361,62
Sales Administrator,DKSH ( Myanmar ) Ltd.,"Sales, Business Development",Yangon,Benefits: Sat+ Sun (Off),Highlights:You can make a difference,Career Opportunities: Possibility for job training,10 Jan 2024,https://www.jobnet.com.mm/job/sales-administrator-dksh-myanmar-ltd/94359,62
Receptionist,"Rangoon Espa Group Co.,Ltd","Hospitality, Hotel, Tourism",Yangon,Benefits: Basic Salary  ✔️Commission  ✔️Uniforms,Highlights:An awesome company,Career Opportunities: Opportunities for promotion,10 Jan 2024,https://www.jobnet.com.mm/job/receptionist-rangoon-espa-group-co-ltd/94356,62
Structure Engineer-Real Estate,"Future Creator Group of Construction Co., Ltd","Engineering, Technical, HSE",Yangon,Benefits: Bouns  Yearly increment  Travelling allowance,Highlights:An awesome company,Career Opportunities: Learn new skills and techniques,10 Jan 2024,https://www.jobnet.com.mm/job/structure-engineer-real-estate-future-creator-group-of-construction-co-ltd/94352,62
Planning Engineer-Real Estate,"Future Creator Group of Construction Co., Ltd","Engineering, Technical, HSE",Yangon,Benefits: Bonus  Yearly increment  Travelling allowance,Highlights:An awesome company,Career Opportunities: Learn new skills and techniques,10 Jan 2024,https://www.jobnet.com.mm/job/planning-engineer-real-estate-future-creator-group-of-construction-co-ltd/94350,62
IGCSE Lead Teachers (All Subjects ),City Academy International Co. Ltd.,"Education, Teaching, Childcare",Yangon,Benefits: Rewards for over performance,Highlights:International Standard,Career Opportunities: Management Potential,10 Jan 2024,https://www.jobnet.com.mm/job/igcse-lead-teachers-all-subjects-city-academy-international-co-ltd/88830,62
"Assistant Manager, Training",AIA Myanmar,"HR, Training and Recruitment",Yangon,Benefits: -	Health Benefits -	Performance Rewards -	Opportunity to own global shares through Employee Share Purchase Plan,Highlights:-	Health Benefits -	Performance Rewards -	Opportunity to own global shares through Employee Share Purchase Plan,Career Opportunities: -	Health Benefits -	Performance Rewards -	Opportunity to own global shares through Employee Share Purchase Plan,10 Jan 2024,https://www.jobnet.com.mm/job/assistant-manager-training-aia-myanmar/94338,62
Assistant Consumer Activation Manager,"Otsuka Myanmar Co.,Ltd","Marketing, Media, Creative",Yangon,Benefits: Benefit will be provided according to company policy.,Highlights:An awesome company Join a winning team International Standards,Career Opportunities: Opportunities for promotion Learn new skills and techniques,10 Jan 2024,https://www.jobnet.com.mm/job/assistant-consumer-activation-manager-otsuka-myanmar-co-ltd/94337,62
Coodination Assistant Manager,Leading Internet Service Provider Company,"Engineering, Technical, HSE",Yangon,Benefits: Ferry,Highlights:Fun Working enviornment,Career Opportunities: -,10 Jan 2024,https://www.jobnet.com.mm/job/coodination-assistant-manager-leading-internet-service-provider-company/94336,62
Head Of Corporate Sales,Prudential Myanmar,"Sales, Business Development",Yangon,Benefits: Salary + Commission Health and Life insurance Phone allowance,Highlights:Joined an experienced team Learning programs & trainings International standards,Career Opportunities: Promotion depending on the performance Online Learning Platform,10 Jan 2024,https://www.jobnet.com.mm/job/head-of-corporate-sales-prudential-myanmar/94335,63
Banking Branch Operation Manager,KBZ Bank,"Project, Operations Management",Yangon,Benefits: Bonus+Ferry,Highlights:International Standard,Career Opportunities: Learn new skill on job.,10 Jan 2024,https://www.jobnet.com.mm/job/banking-branch-operation-manager-kbz-bank/89613,63
Training & Development Manager,"Myanmar Japan Tobacco Co.,Ltd","HR, Training and Recruitment",Yangon,Benefits: •	Target Bonus •	Transportation allowance •	Special allowance •	Medical Insurance  •	Group Life Insurance,Highlights:• Unrivalled Learning & Development Opportunities including Global Mobility Program,Career Opportunities: •	Competitive compensation & benefits package •	Learning & development opportunities •	Be part of a global top employer organization,10 Jan 2024,https://www.jobnet.com.mm/job/training-and-development-manager-myanmar-japan-tobacco-co-ltd/94331,63
Graphic Designer,"Otsuka Myanmar Co.,Ltd","Marketing, Media, Creative",Yangon,Benefits: Competitive salary and benefits package.,Highlights:International Standard  Join an experienced team Opportunity to work on a leading global brand.,Career Opportunities: Learn new skills on the job Promotion opportunities,10 Jan 2024,https://www.jobnet.com.mm/job/graphic-designer-otsuka-myanmar-co-ltd/94330,63
Head Of Operation And Maintenace,Leading Internet Service Provider Company,"Engineering, Technical, HSE",Yangon,Benefits: Travel allowance,Highlights:Fun Work enviorment,Career Opportunities: -,10 Jan 2024,https://www.jobnet.com.mm/job/head-of-operation-and-maintenace-leading-internet-service-provider-company/94328,63
Senior Administrative,"Otsuka Myanmar Co.,Ltd",Administrative,Yangon,Benefits: Competitive salary and benefits package.,Highlights:International Standard  Join an experienced team Opportunity to work on a leading global brand.,Career Opportunities: Learn new skills on the job Promotion opportunities,10 Jan 2024,https://www.jobnet.com.mm/job/senior-administrative-otsuka-myanmar-co-ltd/94327,63
"Senior Executive, New Business Case Coordinator",Manulife Myanmar,"Customer Service, Support",Yangon,Benefits: Performance Bonus  Transportation Allowance  Mobile Benefit  Medical Benefit,Highlights:International Standards  Diversity & Inclusion  Active & warm working culture  Join an experienced team,Career Opportunities: International Training   Career Development  Multi cultural explorer,10 Jan 2024,https://www.jobnet.com.mm/job/senior-executive-new-business-case-coordinator-manulife-myanmar/94324,63
HR Co-Ordinator Working In Dubai - UAE,Foreign Company,"HR, Training and Recruitment",Yangon,Benefits: - Accommodation provide - Meal provided - Air Ticket by company - annual leave and returned ticket after 2 years,Highlights:- Immediate Hiring - Preferred overseas experience   - Friendly working environment,Career Opportunities: - Promotion Opportunity - Good career pathway,10 Jan 2024,https://www.jobnet.com.mm/job/hr-co-ordinator-working-in-dubai-uae-foreign-company/94320,63
HR Manager ( Manufacturing ),KK Fishing Net Factory,"HR, Training and Recruitment",Yangon,Benefits: Travel Allowance.  Dormitory Allowance,Highlights:International Standards Join with an experience team,Career Opportunities: Innovative Training Programs.,09 Jan 2024,https://www.jobnet.com.mm/job/hr-manager-manufacturing-kk-fishing-net-factory/90143,63
Admin Assistant,RGK+Z&A Group (Zeya & Associates),Administrative,Yangon,Benefits: Bonus Rewards over performance,Highlights:Fun working environment International Standards Make a difference Join an experienced team,Career Opportunities: Training Provided Learn new skills on the job Promotional opportunities,09 Jan 2024,https://www.jobnet.com.mm/job/admin-assistant-rgk-zanda-group-zeya-and-associates/94312,63
IT Planning And Development Manager,Sea Lion Co Ltd,"IT Hardware, Software",Yangon,Benefits: Bonus Ferry Provided 13 month Salary,Highlights:Join a winning team,Career Opportunities: Possibility for job training,09 Jan 2024,https://www.jobnet.com.mm/job/it-planning-and-development-manager-sea-lion-co-ltd/94308,63
Ecommerce Product Sourcing Specialist/ Ecommerce,"Global Travel Assistant Co,ltd","Procurement, Supply Chain",Yangon,Benefits: Bonuses+ Commissions Competitive Salary Salary raise (after performance review) Friendly colleagues Cozy working environment,Highlights:Join an innovative IT company Work with professional team Keep in touch with international colleagues Broaden your network,Career Opportunities: Learn new skills on the job Potential training available Explore more about the IT industry  Oversee international market opportunity,09 Jan 2024,https://www.jobnet.com.mm/job/ecommerce-product-sourcing-specialist-ecommerce-global-travel-assistant-co-ltd/88091,63
HR Executive,Blazon Group,"HR, Training and Recruitment",Yangon,Benefits: * Yearly Performance Bonus * Staff Discount,Highlights:* Working Hour - 8:30 AM to 5:00 PM (Saturday Alternatively) * Fun & flexible workplace * Better lifestyle * International Standard,Career Opportunities: * Learn new skills on the job * Training Provide * Career Development,09 Jan 2024,https://www.jobnet.com.mm/job/hr-executive-blazon-group/94302,63
Manager - Regulatory Compliance Risk Oversight,Yoma Bank,"Legal, Risk and Compliance",Yangon,Benefits: •	Ferry Provided •	Mobile Phone Allowance •	Life Insurance •	Limited Medical Cover,Highlights:•	Empowered Working Environment •	Diverse Team,Career Opportunities: •	Learning and Development Platform •	Opportunities to Explore Multiple Career Paths,09 Jan 2024,https://www.jobnet.com.mm/job/manager-regulatory-compliance-risk-oversight-yoma-bank/94301,63
Junior Internal Auditor,Hana Microfinance Ltd,"Finance, Accounting, Audit",Yangon,Benefits: Rewards over performance,Highlights:You can make a difference,Career Opportunities: Opportunities for promotion,09 Jan 2024,https://www.jobnet.com.mm/job/junior-internal-auditor-hana-microfinance-ltd/85913,63
Business Solution Manager,KBZ Bank,"Project, Operations Management",Yangon,Benefits: Bonus+Commission,Highlights:International standard,Career Opportunities: New skill on job,09 Jan 2024,https://www.jobnet.com.mm/job/business-solution-manager-kbz-bank/94287,63
Logistic Assistant,"Snow Everest Co.,Ltd","Logistics, Warehousing, Port",Yangon,Benefits: Bonus. Travel Allowance. Overtime Allowance.,Highlights:Join an experienced team. Join an ISO13485-certified company.,Career Opportunities: Training provided. Learn new skills on the job.,09 Jan 2024,https://www.jobnet.com.mm/job/logistic-assistant-snow-everest-co-ltd/94283,63
Senior/Junior Graphic Designer,ORGANICO,"Marketing, Media, Creative",Yangon,Benefits: -Ferry Allowance -Rewards For good performance,Highlights:-Comfortable & Peaceful Environment,Career Opportunities: -Promotional Opportunities,09 Jan 2024,https://www.jobnet.com.mm/job/senior-junior-graphic-designer-organico/90029,63
Sale & Marketing Assistant/Supervisor,ORGANICO,"Sales, Business Development",Yangon,Benefits: - Commission & reward for outstanding performance  Growing Organization. -Applicants who are willing to work around 9 miles area (Mayangone Township,Highlights:- Peaceful Environment,Career Opportunities: - Promotion Opportunities,09 Jan 2024,https://www.jobnet.com.mm/job/sale-and-marketing-assistant-supervisor-organico/86954,63
Project Sales Manager,"New Home International Co.,Ltd.","Sales, Business Development",Yangon,Benefits: Commission Rewards for over performance Ph bill,Highlights:An awesome company,Career Opportunities: Opportunities for promotion,09 Jan 2024,https://www.jobnet.com.mm/job/project-sales-manager-new-home-international-co-ltd/87408,63
Service Mechanical Engineer - Male Only,"Ywar Taw International Trading Co., Ltd.","Engineering, Technical, HSE",Yangon,Benefits: * Bonus + commission * Meal or Travel allowance * Overtime Payment * Rewards for over performance,Highlights:* International standard * Make a difference * Official working days ( Monday to Friday ) 8: 00 AM to 4:30 PM,Career Opportunities: * Training provided * Other potential opportunities,09 Jan 2024,https://www.jobnet.com.mm/job/service-mechanical-engineer-male-only-ywar-taw-international-trading-co-ltd/91717,63
Web Developer And Digital Presence,XENOptics,"IT Hardware, Software",Yangon,Benefits: -	Standard 5-day working week -	10 days of vacation Leave  -	Overtime paid  -	Employee's uniform -       Social Security,Highlights:We offer you a great salary and additional special benefits and Growth Opportunities.,Career Opportunities: Possibility for job training,09 Jan 2024,https://www.jobnet.com.mm/job/web-developer-and-digital-presence-xenoptics/94270,63
